clk,date,gender,age_level,shopping_level,occupation,new_user_class_level,price
0,2017-05-09,1,5,2,0,2,199
0,2017-05-06,2,4,2,0,2,376
0,2017-05-07,2,5,2,0,2,499
0,2017-05-09,2,2,2,1,2,208
0,2017-05-11,2,3,2,0,2,528
0,2017-05-13,1,3,2,0,2,528
0,2017-05-08,1,3,2,0,2,528
0,2017-05-11,1,3,2,0,2,528
0,2017-05-12,2,4,2,0,2,528
0,2017-05-06,2,5,2,0,2,98
0,2017-05-11,2,3,2,0,2,98
0,2017-05-08,1,4,2,0,2,137.88
0,2017-05-13,2,3,2,0,2,298
0,2017-05-12,1,2,2,0,2,130
0,2017-05-07,1,1,2,0,2,299
0,2017-05-11,1,1,2,0,2,299
0,2017-05-13,1,1,2,0,2,299
0,2017-05-08,1,2,2,0,2,299
1,2017-05-09,1,2,2,0,2,299
0,2017-05-10,2,3,2,0,2,139
1,2017-05-12,1,5,2,0,2,139
0,2017-05-11,1,1,2,0,2,198
0,2017-05-09,2,3,2,0,2,30
0,2017-05-10,2,4,2,0,2,199
0,2017-05-11,2,2,2,1,2,46
0,2017-05-12,1,3,2,0,2,149
0,2017-05-07,1,2,2,0,2,149
0,2017-05-12,1,4,2,0,2,149
0,2017-05-07,1,3,2,0,2,149
0,2017-05-12,1,2,2,0,2,149
1,2017-05-06,1,2,2,0,2,149
0,2017-05-12,1,2,2,0,2,149
0,2017-05-09,1,2,2,0,2,149
0,2017-05-09,2,5,2,0,2,149
0,2017-05-09,1,3,2,0,2,149
0,2017-05-09,1,2,2,0,2,149
0,2017-05-10,1,2,2,0,2,299
0,2017-05-13,1,4,2,0,2,38
0,2017-05-11,2,1,2,0,2,155
0,2017-05-06,1,4,2,0,2,230
0,2017-05-07,2,1,2,0,2,98
0,2017-05-11,2,3,2,0,2,388
0,2017-05-10,2,2,2,0,2,388
0,2017-05-05,1,3,2,0,2,268
0,2017-05-06,1,5,2,0,2,268
0,2017-05-10,2,4,2,0,2,20
0,2017-05-09,2,4,2,0,2,82
0,2017-05-11,2,3,2,0,2,138
0,2017-05-12,2,3,2,0,2,52.5
0,2017-05-06,1,3,2,0,2,99
1,2017-05-12,1,2,2,0,2,119
0,2017-05-06,2,1,2,0,2,288
0,2017-05-13,2,4,2,0,2,181
0,2017-05-10,1,5,2,0,2,181
0,2017-05-06,2,4,2,0,2,89
0,2017-05-09,1,3,2,0,2,58
0,2017-05-06,2,4,2,0,2,58
0,2017-05-07,1,3,2,0,2,58
0,2017-05-09,2,2,2,0,2,58
0,2017-05-06,2,2,2,0,2,999
1,2017-05-06,1,3,2,0,2,999
0,2017-05-12,2,3,2,0,2,468
0,2017-05-11,1,5,2,0,2,468
0,2017-05-08,2,3,2,0,2,468
0,2017-05-11,2,3,2,0,2,468
0,2017-05-12,1,4,2,0,2,468
0,2017-05-09,1,5,2,0,2,468
0,2017-05-06,1,4,2,0,2,468
0,2017-05-12,2,3,2,0,2,468
0,2017-05-13,2,4,2,0,2,468
0,2017-05-06,1,5,2,0,2,468
0,2017-05-11,2,3,2,0,2,468
1,2017-05-12,2,4,2,0,2,65
0,2017-05-12,1,4,2,0,2,242
0,2017-05-06,2,3,2,0,2,336
0,2017-05-06,2,1,2,0,2,336
0,2017-05-08,2,3,2,1,2,336
0,2017-05-07,1,3,2,0,2,288
0,2017-05-10,1,3,2,0,2,288
0,2017-05-12,1,5,2,0,2,333
0,2017-05-13,2,5,2,0,2,369
0,2017-05-09,2,3,2,0,2,189
0,2017-05-10,2,5,2,0,2,189
0,2017-05-11,2,2,2,0,2,398
0,2017-05-06,2,2,2,0,2,238
0,2017-05-06,2,3,2,0,2,358
0,2017-05-09,1,5,2,0,2,198
0,2017-05-09,2,4,2,0,2,112
0,2017-05-08,2,2,2,1,2,112
0,2017-05-12,2,3,2,0,2,112
0,2017-05-09,1,5,2,0,2,68
0,2017-05-11,2,3,2,0,2,258
0,2017-05-10,2,3,2,0,2,258
0,2017-05-07,2,2,2,0,2,168
0,2017-05-11,1,2,2,0,2,260
0,2017-05-12,1,5,2,0,2,140
0,2017-05-12,2,5,2,0,2,140
0,2017-05-06,2,4,2,0,2,140
0,2017-05-10,1,5,2,0,2,140
0,2017-05-06,2,1,2,0,2,79
0,2017-05-11,2,5,2,0,2,299
0,2017-05-09,1,4,2,0,2,218
0,2017-05-12,1,3,2,0,2,116
0,2017-05-06,1,5,2,0,2,399
0,2017-05-12,1,2,2,0,2,1280
0,2017-05-12,1,3,2,0,2,165
0,2017-05-11,2,4,2,0,2,165
0,2017-05-09,2,5,2,0,2,165
0,2017-05-12,2,4,2,0,2,165
0,2017-05-10,2,5,2,0,2,129
0,2017-05-13,2,3,2,0,2,129
0,2017-05-09,2,4,2,0,2,48
0,2017-05-13,1,2,2,0,2,48
0,2017-05-12,2,3,2,0,2,398
0,2017-05-12,2,4,2,0,2,398
0,2017-05-13,2,3,2,0,2,398
0,2017-05-10,1,4,2,0,2,58
0,2017-05-09,2,2,2,0,2,58
0,2017-05-08,2,2,2,0,2,58
0,2017-05-10,2,5,2,0,2,69
0,2017-05-06,2,3,2,0,2,588
0,2017-05-06,1,3,2,0,2,588
0,2017-05-11,1,4,2,0,2,1099
0,2017-05-06,2,4,2,0,2,129
0,2017-05-06,1,2,2,0,2,139
0,2017-05-09,1,3,2,0,2,68
0,2017-05-12,2,2,2,0,2,96
0,2017-05-07,2,3,2,0,2,318
0,2017-05-06,2,5,2,0,2,318
0,2017-05-12,2,4,2,0,2,318
0,2017-05-12,2,3,2,0,2,318
0,2017-05-10,2,3,2,0,2,318
0,2017-05-05,2,5,2,0,2,318
0,2017-05-13,2,4,2,0,2,318
0,2017-05-11,2,5,2,0,2,138
0,2017-05-09,1,3,2,0,2,100.89
0,2017-05-08,1,4,2,0,2,100.89
0,2017-05-11,2,3,2,0,2,89
0,2017-05-09,2,3,2,0,2,148
0,2017-05-10,2,5,2,0,2,699
0,2017-05-06,2,3,2,0,2,76
0,2017-05-07,2,3,2,0,2,78
0,2017-05-12,2,6,2,0,2,378
0,2017-05-06,2,3,2,0,2,118
0,2017-05-06,2,3,2,0,2,118
0,2017-05-07,2,3,2,0,2,118
0,2017-05-10,2,4,2,0,2,118
0,2017-05-11,2,3,2,0,2,118
0,2017-05-07,2,4,2,0,2,96
0,2017-05-05,2,5,2,0,2,399
0,2017-05-10,2,2,2,0,2,158
0,2017-05-12,2,3,2,0,2,158
0,2017-05-09,2,4,2,0,2,138
0,2017-05-09,2,1,2,0,2,213
0,2017-05-09,1,1,2,0,2,213
0,2017-05-06,2,1,2,0,2,213
0,2017-05-09,2,2,2,0,2,213
0,2017-05-09,2,2,2,0,2,114
0,2017-05-07,1,3,2,0,2,114
0,2017-05-12,2,3,2,0,2,118
0,2017-05-13,2,5,2,0,2,118
0,2017-05-11,2,5,2,0,2,99
0,2017-05-09,1,3,2,0,2,356
0,2017-05-13,1,5,2,0,2,356
0,2017-05-09,1,4,2,0,2,336
0,2017-05-06,2,3,2,0,2,110
0,2017-05-08,1,5,2,0,2,396
0,2017-05-10,2,4,2,0,2,78
0,2017-05-09,1,2,2,0,2,128
0,2017-05-07,1,1,2,0,2,128
0,2017-05-09,2,4,2,0,2,165
0,2017-05-12,2,4,2,0,2,449
0,2017-05-12,2,4,2,0,2,449
0,2017-05-09,2,2,2,0,2,449
0,2017-05-08,1,5,2,0,2,449
0,2017-05-10,1,5,2,0,2,336
0,2017-05-06,2,3,2,0,2,72
0,2017-05-09,2,3,2,0,2,658
0,2017-05-07,1,5,2,0,2,269
0,2017-05-08,2,2,2,0,2,45
0,2017-05-08,2,4,2,0,2,148
0,2017-05-13,1,4,2,0,2,1099
0,2017-05-07,1,4,2,0,2,366
0,2017-05-05,2,4,2,0,2,598
0,2017-05-12,1,3,2,0,2,969
0,2017-05-09,1,2,2,1,2,969
0,2017-05-12,1,2,2,0,2,969
0,2017-05-08,1,2,2,0,2,969
0,2017-05-07,1,2,2,0,2,969
0,2017-05-08,1,1,2,0,2,969
0,2017-05-11,2,5,2,0,2,969
1,2017-05-13,2,5,2,0,2,969
0,2017-05-06,2,1,2,0,2,99
0,2017-05-07,2,1,2,0,2,99
0,2017-05-12,2,2,2,1,2,99
0,2017-05-12,2,5,2,0,2,878
0,2017-05-11,2,2,2,1,2,24.5
0,2017-05-09,2,2,2,0,2,24.5
0,2017-05-09,1,4,2,0,2,24.5
0,2017-05-10,2,5,2,0,2,256
1,2017-05-07,1,1,2,0,2,199
0,2017-05-07,1,5,2,0,2,102
0,2017-05-10,1,4,2,0,2,316
0,2017-05-06,2,5,2,0,2,176
0,2017-05-08,1,2,2,0,2,188
0,2017-05-08,1,3,2,0,2,188
0,2017-05-05,1,4,2,0,2,99
0,2017-05-07,2,2,2,1,2,135
0,2017-05-07,1,2,2,1,2,98
0,2017-05-08,2,3,2,0,2,98
0,2017-05-06,2,5,2,0,2,98
0,2017-05-12,2,2,2,0,2,33.98
0,2017-05-13,2,3,2,0,2,56.9
0,2017-05-13,2,1,2,0,2,56.9
1,2017-05-11,2,2,2,0,2,56.9
0,2017-05-13,2,2,2,0,2,56.9
0,2017-05-08,1,3,2,0,2,56.9
0,2017-05-13,2,4,2,0,2,56.9
0,2017-05-11,2,1,2,0,2,108
0,2017-05-10,1,5,2,0,2,299
0,2017-05-09,1,4,2,0,2,258
1,2017-05-07,2,5,2,0,2,258
0,2017-05-09,2,5,2,0,2,258
0,2017-05-08,2,3,2,0,2,258
1,2017-05-06,1,4,2,0,2,258
0,2017-05-10,1,4,2,0,2,258
0,2017-05-06,1,3,2,0,2,196
0,2017-05-08,1,4,2,0,2,196
0,2017-05-12,1,3,2,0,2,196
0,2017-05-09,2,3,2,0,2,196
1,2017-05-06,2,3,2,0,2,196
0,2017-05-13,2,5,2,0,2,98
0,2017-05-07,2,4,2,0,2,98
1,2017-05-08,2,5,2,0,2,98
0,2017-05-10,2,3,2,0,2,298
0,2017-05-11,2,3,2,0,2,298
0,2017-05-06,2,3,2,0,2,298
0,2017-05-06,2,3,2,0,2,298
0,2017-05-06,2,4,2,0,2,298
0,2017-05-12,2,2,2,0,2,59.6
0,2017-05-10,1,3,2,0,2,59.6
0,2017-05-07,2,3,2,0,2,59.6
0,2017-05-11,2,5,2,0,2,59.6
0,2017-05-07,2,3,2,0,2,59.6
0,2017-05-11,2,3,2,0,2,59.6
0,2017-05-08,1,4,2,0,2,158
1,2017-05-07,2,3,2,0,2,369
0,2017-05-12,2,4,2,0,2,198
0,2017-05-12,1,3,2,0,2,336
0,2017-05-11,2,5,2,0,2,336
0,2017-05-10,1,5,2,0,2,336
0,2017-05-12,2,4,2,0,2,336
0,2017-05-07,2,5,2,0,2,336
0,2017-05-13,2,4,2,0,2,59.6
0,2017-05-10,1,3,2,0,2,59.6
0,2017-05-07,2,3,2,0,2,59.6
0,2017-05-11,2,3,2,1,2,59.6
0,2017-05-06,2,2,2,0,2,59.6
0,2017-05-07,2,2,2,0,2,59.6
0,2017-05-07,2,3,2,0,2,59.6
0,2017-05-09,2,3,2,0,2,59.6
0,2017-05-09,2,2,2,0,2,59.6
0,2017-05-09,2,5,2,0,2,59.6
0,2017-05-09,2,3,2,0,2,59.6
0,2017-05-09,2,3,2,0,2,59.6
0,2017-05-11,2,2,2,0,2,59.6
0,2017-05-13,2,3,2,0,2,59.6
1,2017-05-10,2,3,2,0,2,59.6
0,2017-05-10,2,1,2,0,2,59.6
0,2017-05-10,2,2,2,1,2,59.6
0,2017-05-10,2,2,2,0,2,59.6
0,2017-05-08,2,2,2,1,2,59.6
0,2017-05-10,2,1,2,0,2,59.6
0,2017-05-07,1,3,2,0,2,59.6
1,2017-05-07,2,2,2,0,2,59.6
0,2017-05-10,2,1,2,0,2,59.6
0,2017-05-09,2,3,2,0,2,59.6
0,2017-05-11,2,3,2,0,2,59.6
0,2017-05-07,2,5,2,0,2,59.6
0,2017-05-10,2,2,2,1,2,59.6
0,2017-05-11,1,4,2,0,2,59.6
0,2017-05-10,2,3,2,0,2,59.6
0,2017-05-09,2,3,2,0,2,59.6
0,2017-05-12,1,5,2,0,2,59.6
0,2017-05-12,2,2,2,0,2,59.6
0,2017-05-06,2,3,2,0,2,59.6
0,2017-05-09,2,2,2,0,2,59.6
0,2017-05-07,2,5,2,0,2,59.6
0,2017-05-10,2,2,2,1,2,59.6
0,2017-05-08,2,3,2,0,2,59.6
0,2017-05-09,2,4,2,0,2,59.6
0,2017-05-09,2,2,2,0,2,59.6
0,2017-05-13,2,5,2,0,2,59.6
0,2017-05-11,2,2,2,0,2,59.6
0,2017-05-06,2,3,2,0,2,59.6
0,2017-05-10,2,2,2,0,2,59.6
0,2017-05-07,2,2,2,0,2,59.6
0,2017-05-07,2,4,2,0,2,59.6
0,2017-05-06,2,2,2,0,2,59.6
0,2017-05-07,2,2,2,0,2,59.6
0,2017-05-07,2,2,2,0,2,59.6
0,2017-05-10,2,2,2,0,2,59.6
0,2017-05-09,2,3,2,0,2,59.6
0,2017-05-11,2,2,2,0,2,59.6
0,2017-05-12,1,3,2,0,2,59.6
0,2017-05-12,2,4,2,0,2,59.6
0,2017-05-09,2,3,2,0,2,59.6
0,2017-05-10,2,3,2,0,2,59.6
0,2017-05-09,2,2,2,0,2,59.6
0,2017-05-12,2,2,2,0,2,59.6
0,2017-05-08,2,2,2,0,2,59.6
0,2017-05-06,2,2,2,0,2,59.6
0,2017-05-11,2,3,2,0,2,59.6
0,2017-05-10,2,2,2,0,2,59.6
0,2017-05-07,1,2,2,0,2,59.6
0,2017-05-10,2,4,2,0,2,59.6
0,2017-05-09,2,2,2,0,2,59.6
1,2017-05-10,2,3,2,0,2,59.6
0,2017-05-11,1,2,2,0,2,59.6
0,2017-05-11,2,2,2,0,2,59.6
0,2017-05-11,2,2,2,0,2,59.6
0,2017-05-10,1,3,2,0,2,59.6
0,2017-05-11,2,2,2,0,2,59.6
0,2017-05-09,2,2,2,0,2,59.6
0,2017-05-10,2,3,2,0,2,59.6
0,2017-05-11,1,3,2,0,2,59.6
0,2017-05-09,1,5,2,0,2,299
0,2017-05-11,2,5,2,0,2,49
0,2017-05-08,2,3,2,0,2,49
0,2017-05-10,1,3,2,0,2,248
0,2017-05-09,2,4,2,0,2,64.8
0,2017-05-07,2,2,2,0,2,1280
0,2017-05-12,2,3,2,0,2,149
0,2017-05-06,1,2,2,0,2,49
0,2017-05-12,1,6,2,0,2,49
0,2017-05-12,2,5,2,0,2,49
0,2017-05-11,2,1,2,0,2,366
0,2017-05-11,1,6,2,0,2,59.8
0,2017-05-09,1,5,2,0,2,59
0,2017-05-12,2,4,2,0,2,110
0,2017-05-12,2,3,2,0,2,110
0,2017-05-10,1,3,2,0,2,188
0,2017-05-13,2,5,2,0,2,188
0,2017-05-12,1,1,2,0,2,188
0,2017-05-08,1,3,2,0,2,188
0,2017-05-07,1,1,2,0,2,188
0,2017-05-10,1,4,2,0,2,188
0,2017-05-11,1,1,2,0,2,188
0,2017-05-06,1,3,2,0,2,188
0,2017-05-10,2,4,2,0,2,258
0,2017-05-10,2,3,2,0,2,258
0,2017-05-11,1,3,2,0,2,258
0,2017-05-12,2,5,2,0,2,158
0,2017-05-06,2,2,2,0,2,158
0,2017-05-07,1,5,2,0,2,158
0,2017-05-06,1,5,2,0,2,158
0,2017-05-07,1,5,2,0,2,1280
0,2017-05-09,2,3,2,0,2,69.8
0,2017-05-12,2,4,2,0,2,69.8
0,2017-05-09,2,2,2,1,2,69.8
0,2017-05-12,2,3,2,0,2,69.8
0,2017-05-12,1,3,2,0,2,176
0,2017-05-11,2,4,2,0,2,176
0,2017-05-12,2,4,2,0,2,176
0,2017-05-13,2,4,2,0,2,176
0,2017-05-13,1,3,2,0,2,176
0,2017-05-13,1,5,2,0,2,30.9
0,2017-05-12,2,4,2,0,2,30.9
0,2017-05-10,1,4,2,0,2,299
0,2017-05-13,1,5,2,0,2,158
0,2017-05-12,2,2,2,1,2,87
0,2017-05-10,2,2,2,1,2,87
0,2017-05-06,2,2,2,0,2,25
0,2017-05-13,1,6,2,0,2,198
0,2017-05-11,2,3,2,0,2,299
0,2017-05-06,2,3,2,0,2,299
0,2017-05-13,2,1,2,0,2,299
0,2017-05-11,2,2,2,1,2,299
0,2017-05-12,1,5,2,0,2,299
0,2017-05-10,2,2,2,0,2,299
0,2017-05-08,2,2,2,0,2,299
0,2017-05-09,2,3,2,0,2,162
0,2017-05-08,1,2,2,0,2,138
0,2017-05-10,2,5,2,0,2,299
0,2017-05-13,1,3,2,0,2,29
0,2017-05-13,1,3,2,0,2,59.9
0,2017-05-08,2,3,2,0,2,199
0,2017-05-06,2,1,2,0,2,199
1,2017-05-05,1,5,2,0,2,43.33
0,2017-05-13,1,4,2,0,2,43.33
0,2017-05-09,2,4,2,0,2,699
0,2017-05-13,2,2,2,0,2,699
0,2017-05-12,2,2,2,1,2,699
0,2017-05-10,2,2,2,0,2,699
0,2017-05-08,2,3,2,0,2,699
0,2017-05-09,2,1,2,1,2,399
0,2017-05-08,2,2,2,0,2,399
0,2017-05-09,2,5,2,0,2,399
0,2017-05-10,1,4,2,0,2,368
0,2017-05-07,2,2,2,0,2,49.9
0,2017-05-11,2,2,2,1,2,49.9
0,2017-05-09,1,3,2,0,2,49.9
0,2017-05-12,1,3,2,0,2,49.9
0,2017-05-11,2,1,2,0,2,49.9
0,2017-05-09,2,2,2,1,2,49.9
0,2017-05-06,2,2,2,1,2,49.9
1,2017-05-10,2,3,2,0,2,49.9
0,2017-05-07,2,3,2,0,2,49.9
0,2017-05-12,2,2,2,0,2,49.9
0,2017-05-07,1,3,2,0,2,49.9
0,2017-05-07,2,3,2,0,2,49.9
0,2017-05-12,2,3,2,0,2,49.9
0,2017-05-08,2,2,2,0,2,49.9
0,2017-05-12,2,2,2,1,2,49.9
0,2017-05-12,2,3,2,0,2,82
0,2017-05-12,2,3,2,0,2,82
0,2017-05-11,1,2,2,0,2,1018
0,2017-05-12,1,3,2,0,2,1018
0,2017-05-13,2,3,2,1,2,98
0,2017-05-09,1,3,2,0,2,98
0,2017-05-06,2,3,2,0,2,1199
0,2017-05-09,2,3,2,0,2,1199
0,2017-05-12,2,5,2,0,2,168
0,2017-05-07,1,2,2,0,2,968
0,2017-05-12,1,4,2,0,2,128
1,2017-05-10,2,5,2,0,2,33.6
0,2017-05-12,2,2,2,0,2,178
0,2017-05-11,2,3,2,0,2,178
0,2017-05-13,2,4,2,0,2,228
0,2017-05-10,2,2,2,0,2,46
0,2017-05-08,2,2,2,0,2,46
0,2017-05-12,1,5,2,0,2,239
0,2017-05-10,2,3,2,0,2,715
0,2017-05-10,2,4,2,0,2,96
0,2017-05-08,2,3,2,0,2,72
1,2017-05-10,2,3,2,0,2,72
0,2017-05-12,2,3,2,0,2,34.8
0,2017-05-08,2,3,2,0,2,34.8
0,2017-05-08,2,6,2,0,2,148
0,2017-05-08,1,2,2,0,2,25
0,2017-05-08,2,2,2,0,2,25
0,2017-05-06,1,4,2,0,2,998
0,2017-05-07,1,4,2,0,2,699
0,2017-05-10,2,4,2,0,2,188
0,2017-05-11,1,3,2,0,2,140
0,2017-05-10,2,2,2,0,2,37.99
0,2017-05-11,1,3,2,0,2,37.99
0,2017-05-12,2,2,2,0,2,209
0,2017-05-13,1,4,2,0,2,209
0,2017-05-12,2,3,2,0,2,209
0,2017-05-10,1,5,2,0,2,99
0,2017-05-08,1,5,2,0,2,99
0,2017-05-06,1,5,2,0,2,99
0,2017-05-07,1,5,2,0,2,99
0,2017-05-12,1,5,2,0,2,99
0,2017-05-10,2,2,2,0,2,288
0,2017-05-13,1,5,2,0,2,90
0,2017-05-12,1,5,2,0,2,90
0,2017-05-10,1,5,2,0,2,90
1,2017-05-11,2,4,2,0,2,90
0,2017-05-12,1,5,2,0,2,90
0,2017-05-12,1,3,2,0,2,376
0,2017-05-12,2,4,2,0,2,148
0,2017-05-12,2,4,2,0,2,288
1,2017-05-10,2,3,2,0,2,85
0,2017-05-10,1,2,2,0,2,129
0,2017-05-06,2,3,2,0,2,129
0,2017-05-08,2,3,2,0,2,129
0,2017-05-13,2,3,2,0,2,159.8
0,2017-05-10,1,3,2,0,2,258
0,2017-05-06,2,5,2,0,2,189
1,2017-05-09,2,5,2,0,2,189
0,2017-05-06,2,5,2,0,2,189
0,2017-05-11,2,5,2,0,2,189
0,2017-05-06,2,5,2,0,2,166
0,2017-05-07,1,5,2,0,2,96
0,2017-05-10,2,4,2,0,2,96
0,2017-05-08,2,5,2,0,2,128
0,2017-05-13,1,3,2,0,2,498
0,2017-05-11,1,3,2,0,2,498
0,2017-05-07,1,5,2,0,2,498
0,2017-05-09,1,2,2,0,2,498
1,2017-05-08,1,4,2,0,2,498
0,2017-05-09,1,3,2,0,2,498
0,2017-05-10,1,4,2,0,2,498
0,2017-05-06,1,3,2,0,2,495
0,2017-05-09,2,4,2,0,2,89
0,2017-05-08,2,3,2,0,2,89
0,2017-05-09,1,5,2,0,2,39
0,2017-05-08,2,3,2,0,2,39
0,2017-05-06,2,4,2,0,2,39
0,2017-05-11,1,3,2,0,2,39
1,2017-05-09,2,4,2,0,2,39
0,2017-05-13,2,3,2,0,2,39
0,2017-05-13,2,4,2,0,2,39
0,2017-05-07,1,5,2,0,2,598
0,2017-05-08,2,5,2,0,2,599
0,2017-05-13,1,5,2,0,2,599
0,2017-05-11,2,4,2,0,2,589
1,2017-05-10,2,1,2,0,2,589
0,2017-05-06,2,4,2,0,2,570
0,2017-05-06,1,5,2,0,2,88
0,2017-05-07,1,5,2,0,2,800
0,2017-05-13,1,4,2,0,2,800
1,2017-05-11,1,1,2,0,2,800
0,2017-05-06,2,4,2,0,2,800
0,2017-05-09,2,6,2,0,2,338
0,2017-05-08,2,6,2,0,2,338
0,2017-05-11,1,3,2,0,2,338
0,2017-05-12,2,5,2,0,2,338
0,2017-05-13,2,4,2,0,2,138
0,2017-05-08,1,5,2,0,2,138
0,2017-05-12,1,5,2,0,2,138
1,2017-05-10,2,4,2,0,2,138
1,2017-05-09,1,3,2,0,2,368
0,2017-05-11,1,3,2,0,2,368
0,2017-05-10,1,3,2,0,2,368
0,2017-05-09,2,5,2,0,2,508
0,2017-05-07,2,1,2,0,2,125
0,2017-05-07,2,3,2,0,2,238
0,2017-05-11,2,4,2,0,2,431
0,2017-05-10,2,3,2,1,2,431
0,2017-05-06,2,5,2,0,2,431
0,2017-05-10,2,5,2,0,2,431
0,2017-05-07,2,3,2,1,2,431
0,2017-05-12,2,3,2,1,2,431
0,2017-05-11,1,3,2,0,2,431
0,2017-05-11,2,3,2,0,2,431
0,2017-05-11,2,3,2,0,2,431
0,2017-05-05,1,4,2,0,2,298
0,2017-05-10,2,3,2,0,2,298
0,2017-05-09,1,4,2,0,2,198
0,2017-05-13,1,4,2,0,2,850
0,2017-05-13,1,5,2,0,2,258
0,2017-05-09,2,5,2,0,2,258
0,2017-05-10,2,5,2,0,2,348
0,2017-05-11,2,5,2,0,2,89
0,2017-05-09,1,3,2,0,2,298
0,2017-05-11,1,3,2,0,2,298
0,2017-05-08,1,5,2,0,2,298
0,2017-05-12,2,5,2,0,2,138
0,2017-05-12,2,4,2,0,2,138
0,2017-05-12,2,2,2,0,2,138
0,2017-05-09,1,4,2,0,2,239
0,2017-05-08,1,3,2,0,2,70
0,2017-05-13,2,5,2,0,2,248
0,2017-05-11,2,2,2,0,2,87.48
0,2017-05-06,2,1,2,0,2,87.48
1,2017-05-10,2,3,2,0,2,87.48
0,2017-05-07,2,3,2,0,2,87.48
0,2017-05-11,2,3,2,0,2,87.48
0,2017-05-11,2,2,2,0,2,87.48
0,2017-05-12,2,2,2,0,2,87.48
0,2017-05-10,2,2,2,0,2,87.48
0,2017-05-10,2,1,2,0,2,87.48
0,2017-05-13,2,5,2,0,2,980
0,2017-05-10,2,5,2,0,2,980
0,2017-05-06,2,5,2,0,2,980
0,2017-05-08,1,6,2,0,2,980
0,2017-05-08,2,5,2,0,2,980
0,2017-05-13,2,3,2,0,2,299
0,2017-05-09,2,2,2,1,2,299
0,2017-05-09,2,2,2,0,2,29
0,2017-05-09,2,5,2,0,2,29
0,2017-05-10,2,4,2,0,2,109
0,2017-05-12,1,6,2,0,2,778
0,2017-05-07,1,3,2,0,2,599
0,2017-05-06,2,2,2,1,2,124.98
0,2017-05-07,1,4,2,0,2,98
0,2017-05-10,1,4,2,0,2,98
0,2017-05-06,1,5,2,0,2,98
0,2017-05-05,1,5,2,0,2,98
0,2017-05-12,2,1,2,0,2,198
0,2017-05-13,2,2,2,0,2,145
0,2017-05-13,2,3,2,0,2,145
0,2017-05-11,2,3,2,0,2,145
0,2017-05-10,2,2,2,0,2,145
0,2017-05-06,2,2,2,1,2,145
0,2017-05-08,2,2,2,1,2,145
0,2017-05-07,2,3,2,0,2,145
0,2017-05-11,2,2,2,1,2,145
0,2017-05-07,2,3,2,0,2,133
0,2017-05-07,2,5,2,0,2,128
0,2017-05-08,2,5,2,0,2,128
0,2017-05-11,2,3,2,0,2,128
0,2017-05-13,2,5,2,0,2,128
0,2017-05-12,2,4,2,0,2,128
0,2017-05-08,2,5,2,0,2,128
0,2017-05-10,2,4,2,0,2,128
0,2017-05-07,2,3,2,0,2,128
0,2017-05-09,1,3,2,0,2,128
0,2017-05-11,2,5,2,0,2,128
0,2017-05-07,2,3,2,0,2,128
0,2017-05-06,2,5,2,0,2,128
0,2017-05-07,2,6,2,0,2,128
0,2017-05-09,1,4,2,0,2,128
0,2017-05-07,2,4,2,0,2,128
0,2017-05-09,2,4,2,0,2,128
0,2017-05-13,2,4,2,0,2,128
0,2017-05-07,2,4,2,0,2,128
0,2017-05-11,2,5,2,0,2,128
0,2017-05-08,2,5,2,0,2,128
0,2017-05-06,2,3,2,0,2,128
0,2017-05-06,2,2,2,0,2,128
0,2017-05-13,2,4,2,0,2,128
0,2017-05-07,2,4,2,0,2,128
1,2017-05-10,2,4,2,0,2,128
0,2017-05-07,1,4,2,0,2,128
0,2017-05-10,2,3,2,0,2,128
0,2017-05-06,2,4,2,0,2,128
0,2017-05-07,2,5,2,0,2,128
0,2017-05-11,2,2,2,0,2,128
0,2017-05-06,2,2,2,0,2,128
0,2017-05-08,2,5,2,0,2,128
0,2017-05-10,1,5,2,0,2,128
0,2017-05-07,2,4,2,0,2,128
0,2017-05-12,2,5,2,0,2,128
0,2017-05-09,2,4,2,0,2,128
0,2017-05-07,2,5,2,0,2,128
0,2017-05-08,2,4,2,0,2,128
0,2017-05-08,1,5,2,0,2,128
0,2017-05-10,2,4,2,0,2,128
0,2017-05-06,2,3,2,0,2,128
0,2017-05-09,1,2,2,0,2,128
0,2017-05-11,2,4,2,0,2,128
0,2017-05-09,1,5,2,0,2,128
0,2017-05-08,2,2,2,1,2,128
0,2017-05-09,2,4,2,0,2,128
0,2017-05-10,1,4,2,0,2,128
0,2017-05-06,2,4,2,0,2,128
0,2017-05-07,2,3,2,0,2,128
0,2017-05-07,2,3,2,0,2,128
0,2017-05-13,1,3,2,0,2,128
0,2017-05-10,2,4,2,0,2,128
0,2017-05-08,2,3,2,0,2,128
0,2017-05-10,1,5,2,0,2,128
0,2017-05-08,2,6,2,0,2,128
0,2017-05-10,1,5,2,0,2,128
0,2017-05-07,2,4,2,0,2,128
0,2017-05-08,2,4,2,0,2,128
0,2017-05-09,1,5,2,0,2,128
0,2017-05-08,2,2,2,1,2,128
0,2017-05-08,1,3,2,0,2,128
0,2017-05-07,2,5,2,0,2,128
0,2017-05-06,2,4,2,0,2,128
0,2017-05-07,2,3,2,0,2,128
0,2017-05-08,2,4,2,0,2,128
0,2017-05-08,1,4,2,0,2,128
0,2017-05-06,2,4,2,0,2,128
0,2017-05-07,2,4,2,0,2,128
0,2017-05-08,2,5,2,0,2,128
